Date,Afghanistan,Angola,Albania,Andorra,Algeria,Anguilla,Antigua_and_Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia_and_Herzegovina,Brazil,British_Virgin_Islands,Brunei_Darussalam,Bulgaria,Burkina_Faso,Cambodia,Cameroon,Canada,Cape_Verde,Cases_on_an_international_conveyance_Japan,Cayman_Islands,Central_African_Republic,Chad,Chile,China,Colombia,Congo,Costa_Rica,Cote_dIvoire,Croatia,Cuba,Curacao,Cyprus,Czech_Republic,Democratic_Republic_of_the_Congo,Denmark,Djibouti,Dominica,Dominican_Republic,Ecuador,Egypt,El_Salvador,Equatorial_Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland_Islands_(Malvinas),Faroe_Islands,Fiji,Finland,France,French_Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea_Bissau,Guyana,Haiti,Holy_See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle_of_Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New_Caledonia,New_Zealand,Nicaragua,Niger,Nigeria,North_Macedonia,Northern_Mariana_Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua_New_Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto_Rico,Qatar,Romania,Russia,Rwanda,Saint_Kitts_and_Nevis,Saint_Lucia,Saint_Vincent_and_the_Grenadines,San_Marino,Saudi_Arabia,Senegal,Serbia,Seychelles,Singapore,Sint_Maarten,Slovakia,Slovenia,Somalia,South_Africa,South_Korea,South_Sudan,Spain,Sri_Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Thailand,Timor_Leste,Togo,Trinidad_and_Tobago,Tunisia,Turkey,Turks_and_Caicos_islands,Uganda,Ukraine,United_Arab_Emirates,United_Kingdom,United_Republic_of_Tanzania,United_States_of_America,United_States_Virgin_Islands,Uruguay,Uzbekistan,Venezuela,Vietnam,Zambia,Zimbabwe
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.001221332799624e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.499328656667121e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.478464586481569e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5806640527752115e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.515174880192054e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560255599294087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.320397909012683e-07,0.0,0.0,0.0,0.0,0.0,3.87332252211551e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2615403609653844e-07,7.201651010181349e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.113077868257511e-09,0.0,0.0,0.0,0.0,2.0933553812499937e-08,0.0,0.0
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6004885331198495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6984103340912628e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.4274123484092395e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.478464586481569e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.370996079162817e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2686899840256073e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560255599294087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.093863878683577e-07,0.0,0.0,0.0,0.0,0.0,5.809983783173264e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2615403609653844e-07,7.201651010181349e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.113077868257511e-09,0.0,0.0,0.0,0.0,2.0933553812499937e-08,0.0,0.0
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6004885331198495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6984103340912628e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.992489570842877e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.478464586481569e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.370996079162817e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2686899840256073e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560255599294087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.093863878683577e-07,0.0,0.0,0.0,0.0,0.0,7.74664504423102e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.102567268275641e-07,1.1522641616290158e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.038318198634217e-07,0.0,0.0,1.528269467064378e-08,0.0,0.0,0.0,0.0,2.0933553812499937e-08,0.0,0.0
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6004885331198495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153922651838503e-08,0.0,5.3968206681825256e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.2511685682077647e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.478464586481569e-08,0.0,0.0,0.0,0.0,1.205866463167858e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.161328105550423e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2686899840256073e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560255599294087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.867329848354471e-07,0.0,0.0,0.0,0.0,0.0,7.74664504423102e-08,0.0,0.0,4.6146746654360865e-08,0.0,0.0,0.0,0.0,0.0,2.943594175585897e-07,2.0164622828507776e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.038318198634217e-07,0.0,0.0,1.528269467064378e-08,0.0,0.0,0.0,0.0,2.0933553812499937e-08,0.0,0.0
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6004885331198495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153922651838503e-08,0.0,8.095231002273788e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.303777473020614e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97128611530876e-08,0.0,0.0,0.0,0.0,4.823465852671432e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53232418471324e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2202074720448128e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560255599294087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.241426178769626e-06,0.0,0.0,0.0,0.0,0.0,7.74664504423102e-08,0.0,0.0,4.6146746654360865e-08,0.0,0.0,0.0,0.0,0.0,3.3641076292410256e-07,2.0164622828507776e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.038318198634217e-07,0.0,0.0,1.528269467064378e-08,0.0,0.0,0.0,0.0,2.0933553812499937e-08,0.0,0.0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4007327996797743e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153922651838503e-08,0.0,8.095231002273788e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.55312228500858e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8122343943965712e-07,7.46410764413595e-08,0.0,0.0,0.0,0.0,4.823465852671432e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.393074000305872e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.693652290263663e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2202074720448128e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560255599294087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.376296097129876e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7734659696708943e-06,0.0,0.0,0.0,0.0,0.0,7.74664504423102e-08,0.0,0.0,4.6146746654360865e-08,0.0,0.0,0.0,0.0,0.0,3.3641076292410256e-07,2.0164622828507776e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.153272794536868e-07,0.0,0.0,1.528269467064378e-08,0.0,0.0,0.0,0.0,2.0933553812499937e-08,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8008549329597367e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153922651838503e-08,0.0,8.095231002273788e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.974790519339714e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8122343943965712e-07,8.956929172963138e-08,0.0,0.0,0.0,0.0,6.02933231583929e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.393074000305872e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.964316246603601e-08,0.0,1.106464836942648e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5373799680512147e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560255599294087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.376296097129876e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3055057605721626e-06,0.0,0.0,0.0,0.0,0.0,1.3556628827404284e-07,0.0,0.0,4.6146746654360865e-08,0.0,0.0,0.0,0.0,0.0,3.784621082896154e-07,2.0164622828507776e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.153272794536868e-07,3.008016770776383e-08,0.0,1.8339233604772532e-08,0.0,0.0,0.0,0.0,5.2333884531249846e-08,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.601099199519661e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153922651838503e-08,0.0,1.0793641336365051e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.479030393543617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8122343943965712e-07,8.956929172963138e-08,0.0,0.0,0.0,0.0,8.441065242175006e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.393074000305872e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.964316246603601e-08,0.0,1.1854980395814085e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5373799680512147e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560255599294087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.376296097129876e-09,0.0,0.0,0.0,0.0,0.0,1.384293323449479e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.837545551473431e-06,0.0,0.0,0.0,0.0,0.0,2.3239935132693057e-07,0.0,2.1402392175336787e-08,4.6146746654360865e-08,0.0,0.0,9.820119952765223e-08,0.0,0.0,4.205134536551282e-07,2.7366273838689125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.153272794536868e-07,3.008016770776383e-08,0.0,2.139577253890129e-08,0.0,0.0,0.0,0.0,5.2333884531249846e-08,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4013434660795864e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153922651838503e-08,0.0,1.0793641336365051e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0338687326330301e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8122343943965712e-07,8.956929172963138e-08,0.0,0.0,0.0,0.0,9.646931705342864e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4786148000611744e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.964316246603601e-08,0.0,1.5016308501364508e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5373799680512147e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560255599294087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752592194259752e-08,0.0,0.0,0.0,0.0,0.0,1.384293323449479e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19223874540761e-06,0.0,0.0,0.0,0.0,0.0,2.9049918915866323e-07,0.0,2.1402392175336787e-08,4.6146746654360865e-08,0.0,0.0,9.820119952765223e-08,0.0,0.0,4.205134536551282e-07,2.7366273838689125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.191590993171085e-07,3.008016770776383e-08,0.0,2.4452311473030045e-08,0.0,0.0,0.0,0.0,7.326743834374978e-08,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4013434660795864e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153922651838503e-08,0.0,1.0793641336365051e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2357743424784415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8122343943965712e-07,8.956929172963138e-08,0.0,0.0,0.0,0.0,1.0852798168510722e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4786148000611744e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.964316246603601e-08,0.0,1.5806640527752113e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5373799680512147e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560255599294087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752592194259752e-08,0.0,0.0,0.0,0.0,0.0,1.384293323449479e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19223874540761e-06,0.0,0.0,0.0,0.0,0.0,2.9049918915866323e-07,0.0,2.1402392175336787e-08,4.6146746654360865e-08,0.0,0.0,9.820119952765223e-08,0.0,0.0,4.205134536551282e-07,2.7366273838689125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.191590993171085e-07,3.008016770776383e-08,0.0,3.3621928275416315e-08,0.0,0.0,0.0,0.0,8.373421524999975e-08,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4013434660795864e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.754982022519915e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153922651838503e-08,0.0,1.0793641336365051e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.4681955583637891e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8122343943965712e-07,8.956929172963138e-08,0.0,0.0,0.0,0.0,1.3264531094846437e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2179222000917616e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.964316246603601e-08,0.0,1.5806640527752113e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5373799680512147e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560255599294087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752592194259752e-08,0.0,0.0,0.0,0.0,0.0,1.384293323449479e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19223874540761e-06,0.0,0.0,0.0,0.0,0.0,3.098658017692408e-07,0.0,2.1402392175336787e-08,4.6146746654360865e-08,0.0,0.0,9.820119952765223e-08,0.0,0.0,4.205134536551282e-07,2.7366273838689125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.191590993171085e-07,3.008016770776383e-08,0.0,3.3621928275416315e-08,0.0,0.0,0.0,0.0,9.420099215624971e-08,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.801465599359549e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.754982022519915e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153922651838503e-08,0.0,1.3492051670456313e-07,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,1.7462106797440998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8122343943965712e-07,8.956929172963138e-08,0.0,0.0,0.0,0.0,1.3264531094846437e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2179222000917616e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.964316246603601e-08,0.0,1.9758300659690142e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.171724960064018e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560255599294087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752592194259752e-08,0.0,0.0,0.0,0.0,0.0,1.384293323449479e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.256318327210147e-06,0.0,0.0,0.0,0.0,0.0,3.4859902699039587e-07,0.0,2.1402392175336787e-08,4.6146746654360865e-08,0.0,0.0,9.820119952765223e-08,0.0,0.0,4.62564799020641e-07,3.600825505090674e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.191590993171085e-07,3.008016770776383e-08,0.0,3.3621928275416315e-08,0.0,0.0,0.0,0.0,1.0466776906249969e-07,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.201587732639511e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.754982022519915e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153922651838503e-08,0.0,1.3492051670456313e-07,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,2.013814594357844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8122343943965712e-07,8.956929172963138e-08,0.0,0.0,0.0,0.0,1.3264531094846437e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2179222000917616e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.964316246603601e-08,0.0,1.9758300659690142e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.806069952076822e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560255599294087e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8128888291389628e-08,0.0,0.0,0.0,0.0,0.0,1.384293323449479e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.965704715078504e-06,0.0,0.0,0.0,0.0,0.0,4.454320900432836e-07,0.0,2.1402392175336787e-08,4.6146746654360865e-08,0.0,0.0,9.820119952765223e-08,0.0,0.0,4.62564799020641e-07,3.600825505090674e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.191590993171085e-07,3.008016770776383e-08,0.0,3.6678467209545065e-08,0.0,0.0,0.0,0.0,1.0466776906249969e-07,0.0,0.0
